36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:48:13.0 (85912361)|CODE_UNIT_FINISHED|Validation:Compensation:new
14:48:13.0 (86605795)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Compensation:new
14:48:13.0 (86614825)|VALIDATION_RULE|03df4000000tLey|Job_Category_Other
14:48:13.0 (86739322)|VALIDATION_FORMULA|ISPICKVAL(Job_Category__c, 'Other')&&(ISBLANK(Other__c))|Job_Category__c=Junior , Other__c=null
14:48:13.0 (86746195)|VALIDATION_PASS
14:48:13.0 (86891246)|CODE_UNIT_FINISHED|Validation:Compensation:new
14:48:13.0 (87618661)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Compensation:new
14:48:13.0 (87629248)|VALIDATION_RULE|03df4000000tLey|Job_Category_Other
14:48:13.0 (87758852)|VALIDATION_FORMULA|ISPICKVAL(Job_Category__c, 'Other')&&(ISBLANK(Other__c))|Job_Category__c=Junior , Other__c=null
14:48:13.0 (87765987)|VALIDATION_PASS
14:48:13.0 (87905809)|CODE_UNIT_FINISHED|Validation:Compensation:new
14:48:13.0 (88599568)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Compensation:new
14:48:13.0 (88607604)|VALIDATION_RULE|03df4000000tLey|Job_Category_Other
14:48:13.0 (88732290)|VALIDATION_FORMULA|ISPICKVAL(Job_Category__c, 'Other')&&(ISBLANK(Other__c))|Job_Category__c=Junior , Other__c=null
14:48:13.0 (88739837)|VALIDATION_PASS
14:48:13.0 (88887488)|CODE_UNIT_FINISHED|Validation:Compensation:new
14:48:13.0 (89793827)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Compensation:new
14:48:13.0 (89807205)|VALIDATION_RULE|03df4000000tLey|Job_Category_Other
14:48:13.0 (89983195)|VALIDATION_FORMULA|ISPICKVAL(Job_Category__c, 'Other')&&(ISBLANK(Other__c))|Job_Category__c=Junior , Other__c=null
14:48:13.0 (89992499)|VALIDATION_PASS
14:48:13.0 (90248623)|CODE_UNIT_FINISHED|Validation:Compensation:new
14:48:13.0 (123643899)|CODE_UNIT_STARTED|[EXTERNAL]|Workflow:01If40000017tCd
14:48:13.0 (128174389)|WF_RULE_EVAL_BEGIN|Workflow
14:48:13.0 (128203191)|WF_CRITERIA_BEGIN|[Compensation: test0 a00f4000007wxYx]|Uruguay_Location_Compensation301f40000002crQ|01Qf4000000nI5L|ON_CREATE_ONLY|0
14:48:13.0 (128301218)|WF_FORMULA|Formula:ENCODED:[treatNullAsNull]true|Values:
14:48:13.0 (128308610)|WF_CRITERIA_END|true
14:48:13.0 (129012101)|WF_CRITERIA_BEGIN|[Compensation: test1 a00f4000007wxYy]|Uruguay_Location_Compensation301f40000002crQ|01Qf4000000nI5L|ON_CREATE_ONLY|0
14:48:13.0 (129042429)|WF_FORMULA|Formula:ENCODED:[treatNullAsNull]true|Values:
14:48:13.0 (129047675)|WF_CRITERIA_END|true
14:48:13.0 (129057795)|WF_CRITERIA_BEGIN|[Compensation: test2 a00f4000007wxYz]|Uruguay_Location_Compensation301f40000002crQ|01Qf4000000nI5L|ON_CREATE_ONLY|0
14:48:13.0 (129073248)|WF_FORMULA|Formula:ENCODED:[treatNullAsNull]true|Values:
14:48:13.0 (129077687)|WF_CRITERIA_END|true
14:48:13.0 (129102424)|WF_CRITERIA_BEGIN|[Compensation: test3 a00f4000007wxZ0]|Uruguay_Location_Compensation301f40000002crQ|01Qf4000000nI5L|ON_CREATE_ONLY|0
14:48:13.0 (129119116)|WF_FORMULA|Formula:ENCODED:[treatNullAsNull]true|Values:
14:48:13.0 (129123713)|WF_CRITERIA_END|true
14:48:13.0 (129131088)|WF_CRITERIA_BEGIN|[Compensation: test4 a00f4000007wxZ1]|Uruguay_Location_Compensation301f40000002crQ|01Qf4000000nI5L|ON_CREATE_ONLY|0
14:48:13.0 (129144955)|WF_FORMULA|Formula:ENCODED:[treatNullAsNull]true|Values:
14:48:13.0 (129148609)|WF_CRITERIA_END|true
14:48:13.0 (129155628)|WF_CRITERIA_BEGIN|[Compensation: test5 a00f4000007wxZ2]|Uruguay_Location_Compensation301f40000002crQ|01Qf4000000nI5L|ON_CREATE_ONLY|0
14:48:13.0 (129173082)|WF_FORMULA|Formula:ENCODED:[treatNullAsNull]true|Values:
14:48:13.0 (129177247)|WF_CRITERIA_END|true
14:48:13.0 (129184052)|WF_CRITERIA_BEGIN|[Compensation: test6 a00f4000007wxZ3]|Uruguay_Location_Compensation301f40000002crQ|01Qf4000000nI5L|ON_CREATE_ONLY|0
14:48:13.0 (129196419)|WF_FORMULA|Formula:ENCODED:[treatNullAsNull]true|Values:
14:48:13.0 (129200163)|WF_CRITERIA_END|true
14:48:13.0 (129206681)|WF_CRITERIA_BEGIN|[Compensation: test7 a00f4000007wxZ4]|Uruguay_Location_Compensation301f40000002crQ|01Qf4000000nI5L|ON_CREATE_ONLY|0
14:48:13.0 (129219385)|WF_FORMULA|Formula:ENCODED:[treatNullAsNull]true|Values:
14:48:13.0 (129223295)|WF_CRITERIA_END|true
14:48:13.0 (129229842)|WF_CRITERIA_BEGIN|[Compensation: test8 a00f4000007wxZ5]|Uruguay_Location_Compensation301f40000002crQ|01Qf4000000nI5L|ON_CREATE_ONLY|0
14:48:13.0 (129242488)|WF_FORMULA|Formula:ENCODED:[treatNullAsNull]true|Values:
14:48:13.0 (129257583)|WF_CRITERIA_END|true
14:48:13.0 (129264521)|WF_CRITERIA_BEGIN|[Compensation: test9 a00f4000007wxZ6]|Uruguay_Location_Compensation301f40000002crQ|01Qf4000000nI5L|ON_CREATE_ONLY|0
14:48:13.0 (129277922)|WF_FORMULA|Formula:ENCODED:[treatNullAsNull]true|Values:
14:48:13.0 (129281814)|WF_CRITERIA_END|true
14:48:13.0 (129295804)|WF_SPOOL_ACTION_BEGIN|Workflow
14:48:13.0 (129322501)|WF_ACTION| Flow Trigger: 10;
14:48:13.0 (129327990)|WF_RULE_EVAL_END
14:48:13.0 (129969944)|WF_FLOW_ACTION_BEGIN|09Lf4000000hSfK
14:48:13.130 (130730495)|FLOW_CREATE_INTERVIEW_BEGIN|00Df400000264R3|300f40000005TUu|301f40000002crQ
14:48:13.130 (132371764)|FLOW_CREATE_INTERVIEW_END|59213eb3d5d744ab51d2437d1113162f8a42560-2ada|Uruguay Location Compensation
14:48:13.0 (132668413)|WF_FLOW_ACTION_BEGIN|09Lf4000000hSfK
14:48:13.133 (133362765)|FLOW_CREATE_INTERVIEW_BEGIN|00Df400000264R3|300f40000005TUu|301f40000002crQ
14:48:13.133 (133392999)|FLOW_CREATE_INTERVIEW_END|59223eb3d5d744ab51d2437d1113162f8a42560-2ad9|Uruguay Location Compensation
14:48:13.0 (133545256)|WF_FLOW_ACTION_BEGIN|09Lf4000000hSfK
14:48:13.134 (134234785)|FLOW_CREATE_INTERVIEW_BEGIN|00Df400000264R3|300f40000005TUu|301f40000002crQ
14:48:13.134 (134262318)|FLOW_CREATE_INTERVIEW_END|59233eb3d5d744ab51d2437d1113162f8a42560-2ad8|Uruguay Location Compensation
14:48:13.0 (134403591)|WF_FLOW_ACTION_BEGIN|09Lf4000000hSfK
14:48:13.135 (135145840)|FLOW_CREATE_INTERVIEW_BEGIN|00Df400000264R3|300f40000005TUu|301f40000002crQ
14:48:13.135 (135176680)|FLOW_CREATE_INTERVIEW_END|59243eb3d5d744ab51d2437d1113162f8a42560-2ad7|Uruguay Location Compensation
14:48:13.0 (135330379)|WF_FLOW_ACTION_BEGIN|09Lf4000000hSfK
14:48:13.136 (136013236)|FLOW_CREATE_INTERVIEW_BEGIN|00Df400000264R3|300f40000005TUu|301f40000002crQ
14:48:13.136 (136040875)|FLOW_CREATE_INTERVIEW_END|59253eb3d5d744ab51d2437d1113162f8a42560-2ad6|Uruguay Location Compensation
14:48:13.0 (136183633)|WF_FLOW_ACTION_BEGIN|09Lf4000000hSfK
14:48:13.136 (136864009)|FLOW_CREATE_INTERVIEW_BEGIN|00Df400000264R3|300f40000005TUu|301f40000002crQ
14:48:13.136 (136891408)|FLOW_CREATE_INTERVIEW_END|59263eb3d5d744ab51d2437d1113162f8a42560-2ad5|Uruguay Location Compensation
14:48:13.0 (137030536)|WF_FLOW_ACTION_BEGIN|09Lf4000000hSfK
14:48:13.137 (137703689)|FLOW_CREATE_INTERVIEW_BEGIN|00Df400000264R3|300f40000005TUu|301f40000002crQ
14:48:13.137 (137731227)|FLOW_CREATE_INTERVIEW_END|59273eb3d5d744ab51d2437d1113162f8a42560-2ad4|Uruguay Location Compensation
14:48:13.0 (137868205)|WF_FLOW_ACTION_BEGIN|09Lf4000000hSfK
14:48:13.138 (138539321)|FLOW_CREATE_INTERVIEW_BEGIN|00Df400000264R3|300f40000005TUu|301f40000002crQ
14:48:13.138 (138571285)|FLOW_CREATE_INTERVIEW_END|59283eb3d5d744ab51d2437d1113162f8a42560-2ad3|Uruguay Location Compensation
14:48:13.0 (138706745)|WF_FLOW_ACTION_BEGIN|09Lf4000000hSfK
14:48:13.139 (139388411)|FLOW_CREATE_INTERVIEW_BEGIN|00Df400000264R3|300f40000005TUu|301f40000002crQ
14:48:13.139 (139414440)|FLOW_CREATE_INTERVIEW_END|59293eb3d5d744ab51d2437d1113162f8a42560-2ad2|Uruguay Location Compensation
14:48:13.0 (139548484)|WF_FLOW_ACTION_BEGIN|09Lf4000000hSfK
14:48:13.140 (140458051)|FLOW_CREATE_INTERVIEW_BEGIN|00Df400000264R3|300f40000005TUu|301f40000002crQ
14:48:13.140 (140484473)|FLOW_CREATE_INTERVIEW_END|59303eb3d5d744ab51d2437d1113162f8a42560-2ad1|Uruguay Location Compensation
14:48:13.141 (141345249)|FLOW_START_INTERVIEWS_BEGIN|10
14:48:13.141 (141369874)|FLOW_START_INTERVIEW_BEGIN|59213eb3d5d744ab51d2437d1113162f8a42560-2ada|Uruguay Location Compensation
14:48:13.141 (142620353)|FLOW_START_INTERVIEW_END|59213eb3d5d744ab51d2437d1113162f8a42560-2ada|Uruguay Location Compensation
14:48:13.141 (142633555)|FLOW_START_INTERVIEW_BEGIN|59223eb3d5d744ab51d2437d1113162f8a42560-2ad9|Uruguay Location Compensation
14:48:13.141 (143046463)|FLOW_START_INTERVIEW_END|59223eb3d5d744ab51d2437d1113162f8a42560-2ad9|Uruguay Location Compensation
14:48:13.141 (143057879)|FLOW_START_INTERVIEW_BEGIN|59233eb3d5d744ab51d2437d1113162f8a42560-2ad8|Uruguay Location Compensation
14:48:13.141 (143458936)|FLOW_START_INTERVIEW_END|59233eb3d5d744ab51d2437d1113162f8a42560-2ad8|Uruguay Location Compensation
14:48:13.141 (143469975)|FLOW_START_INTERVIEW_BEGIN|59243eb3d5d744ab51d2437d1113162f8a42560-2ad7|Uruguay Location Compensation
14:48:13.141 (143960964)|FLOW_START_INTERVIEW_END|59243eb3d5d744ab51d2437d1113162f8a42560-2ad7|Uruguay Location Compensation
14:48:13.141 (143972064)|FLOW_START_INTERVIEW_BEGIN|59253eb3d5d744ab51d2437d1113162f8a42560-2ad6|Uruguay Location Compensation
14:48:13.141 (144374438)|FLOW_START_INTERVIEW_END|59253eb3d5d744ab51d2437d1113162f8a42560-2ad6|Uruguay Location Compensation
14:48:13.141 (144386395)|FLOW_START_INTERVIEW_BEGIN|59263eb3d5d744ab51d2437d1113162f8a42560-2ad5|Uruguay Location Compensation
14:48:13.141 (144782943)|FLOW_START_INTERVIEW_END|59263eb3d5d744ab51d2437d1113162f8a42560-2ad5|Uruguay Location Compensation
14:48:13.141 (144793891)|FLOW_START_INTERVIEW_BEGIN|59273eb3d5d744ab51d2437d1113162f8a42560-2ad4|Uruguay Location Compensation
14:48:13.141 (145178542)|FLOW_START_INTERVIEW_END|59273eb3d5d744ab51d2437d1113162f8a42560-2ad4|Uruguay Location Compensation
14:48:13.141 (145189894)|FLOW_START_INTERVIEW_BEGIN|59283eb3d5d744ab51d2437d1113162f8a42560-2ad3|Uruguay Location Compensation
14:48:13.141 (145589503)|FLOW_START_INTERVIEW_END|59283eb3d5d744ab51d2437d1113162f8a42560-2ad3|Uruguay Location Compensation
14:48:13.141 (145600175)|FLOW_START_INTERVIEW_BEGIN|59293eb3d5d744ab51d2437d1113162f8a42560-2ad2|Uruguay Location Compensation
14:48:13.141 (145985507)|FLOW_START_INTERVIEW_END|59293eb3d5d744ab51d2437d1113162f8a42560-2ad2|Uruguay Location Compensation
14:48:13.141 (145995352)|FLOW_START_INTERVIEW_BEGIN|59303eb3d5d744ab51d2437d1113162f8a42560-2ad1|Uruguay Location Compensation
14:48:13.141 (146401153)|FLOW_START_INTERVIEW_END|59303eb3d5d744ab51d2437d1113162f8a42560-2ad1|Uruguay Location Compensation
14:48:13.141 (146416422)|FLOW_START_INTERVIEWS_END|10
14:48:13.0 (147520383)|WF_FLOW_ACTION_END|09Lf4000000hSfK
14:48:13.0 (147527574)|WF_FLOW_ACTION_END|09Lf4000000hSfK
14:48:13.0 (147530807)|WF_FLOW_ACTION_END|09Lf4000000hSfK
14:48:13.0 (147533089)|WF_FLOW_ACTION_END|09Lf4000000hSfK
14:48:13.0 (147535502)|WF_FLOW_ACTION_END|09Lf4000000hSfK
14:48:13.0 (147537939)|WF_FLOW_ACTION_END|09Lf4000000hSfK
14:48:13.0 (147540150)|WF_FLOW_ACTION_END|09Lf4000000hSfK
14:48:13.0 (147542833)|WF_FLOW_ACTION_END|09Lf4000000hSfK
14:48:13.0 (147545158)|WF_FLOW_ACTION_END|09Lf4000000hSfK
14:48:13.0 (147547581)|WF_FLOW_ACTION_END|09Lf4000000hSfK
14:48:13.0 (147659592)|WF_ACTIONS_END| Flow Trigger: 10;
14:48:13.0 (147668157)|CODE_UNIT_FINISHED|Workflow:01If40000017tCd
14:48:13.0 (148303526)|DML_END|[13]
14:48:13.0 (148366058)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
14:48:13.148 (148387929)|CUMULATIVE_LIMIT_USAGE
14:48:13.148 (148387929)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 0 out of 100
  Number of query rows: 0 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 2 out of 150
  Number of DML rows: 11 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

14:48:13.148 (148387929)|CUMULATIVE_LIMIT_USAGE_END

14:48:13.0 (148417021)|CODE_UNIT_FINISHED|testCompensationController.testDataSetup
14:48:13.0 (149434361)|EXECUTION_FINISHED
14:48:13.161 (161520773)|USER_INFO|[EXTERNAL]|005f4000001iPIc|lrodriguez-onboarding@altimetrik.com|Argentine Time|GMT-03:00
14:48:13.161 (161541584)|EXECUTION_STARTED
14:48:13.161 (161546108)|CODE_UNIT_STARTED|[EXTERNAL]|01pf400000ARf7J|testCompensationController.getCompensationsTest1
14:48:13.161 (161681614)|HEAP_ALLOCATE|[72]|Bytes:3
14:48:13.161 (161714541)|HEAP_ALLOCATE|[77]|Bytes:152
14:48:13.161 (161729353)|HEAP_ALLOCATE|[342]|Bytes:408
14:48:13.161 (161742020)|HEAP_ALLOCATE|[355]|Bytes:408
14:48:13.161 (161754499)|HEAP_ALLOCATE|[467]|Bytes:48
14:48:13.161 (161779540)|HEAP_ALLOCATE|[139]|Bytes:6
14:48:13.161 (161795179)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:138
14:48:13.161 (161804936)|METHOD_ENTRY|[2]|01pf400000ARf7J|testCompensationController.testCompensationController()
14:48:13.161 (161810870)|STATEMENT_EXECUTE|[2]
14:48:13.161 (161815318)|STATEMENT_EXECUTE|[2]
14:48:13.161 (161819989)|METHOD_EXIT|[2]|testCompensationController
14:48:13.161 (161909615)|HEAP_ALLOCATE|[50]|Bytes:5
14:48:13.161 (161932120)|HEAP_ALLOCATE|[56]|Bytes:5
14:48:13.161 (161939587)|HEAP_ALLOCATE|[64]|Bytes:7
14:48:13.161 (161981646)|STATEMENT_EXECUTE|[16]
14:48:13.161 (161983729)|STATEMENT_EXECUTE|[18]
14:48:13.161 (161986776)|HEAP_ALLOCATE|[18]|Bytes:36
14:48:13.161 (162006966)|HEAP_ALLOCATE|[18]|Bytes:4
14:48:13.161 (162148238)|SOQL_EXECUTE_BEGIN|[18]|Aggregations:0|SELECT Id, Name FROM Compensation__c
14:48:13.161 (170661729)|SOQL_EXECUTE_END|[18]|Rows:10
14:48:13.161 (170692257)|HEAP_ALLOCATE|[18]|Bytes:44
14:48:13.161 (170722028)|HEAP_ALLOCATE|[18]|Bytes:420
14:48:13.161 (170795084)|HEAP_ALLOCATE|[18]|Bytes:44
14:48:13.161 (170815910)|VARIABLE_SCOPE_BEGIN|[18]|all_comp|List<Compensation__c>|true|false
14:48:13.161 (170849828)|VARIABLE_ASSIGNMENT|[18]|all_comp|"List of size 10 too large to display"|0x5545e08b
14:48:13.161 (170857277)|STATEMENT_EXECUTE|[19]
14:48:13.161 (170904367)|VARIABLE_SCOPE_BEGIN|[19]|soql_count|Integer|false|false
14:48:13.161 (170915167)|HEAP_ALLOCATE|[19]|Bytes:4
14:48:13.161 (170924768)|VARIABLE_ASSIGNMENT|[19]|soql_count|10
14:48:13.161 (170929467)|STATEMENT_EXECUTE|[22]
14:48:13.161 (170995054)|HEAP_ALLOCATE|[22]|Bytes:63
14:48:13.161 (171007802)|SYSTEM_METHOD_ENTRY|[1]|Test.Test()
14:48:13.161 (171012405)|STATEMENT_EXECUTE|[1]
14:48:13.161 (171021210)|SYSTEM_METHOD_EXIT|[1]|Test
14:48:13.161 (171033499)|METHOD_ENTRY|[22]||System.Test.startTest()
14:48:13.161 (172373223)|METHOD_EXIT|[22]||System.Test.startTest()
14:48:13.161 (172386177)|STATEMENT_EXECUTE|[23]
14:48:13.161 (172393388)|HEAP_ALLOCATE|[23]|Bytes:3
14:48:13.161 (173939803)|HEAP_ALLOCATE|[23]|Bytes:4
14:48:13.161 (173961368)|METHOD_ENTRY|[1]|01pf4000009OyzM|CompensationController.CompensationController()
14:48:13.161 (173968253)|STATEMENT_EXECUTE|[1]
14:48:13.161 (173972629)|STATEMENT_EXECUTE|[1]
14:48:13.161 (174293809)|SYSTEM_MODE_ENTER|false
14:48:13.161 (174311529)|HEAP_ALLOCATE|[23]|Bytes:5
14:48:13.161 (174320798)|SYSTEM_MODE_EXIT|false
14:48:13.161 (174330236)|METHOD_EXIT|[1]|CompensationController
14:48:13.161 (174357531)|METHOD_ENTRY|[23]|01pf4000009OyzM|CompensationController.getCompensations(String)
14:48:13.161 (174385185)|VARIABLE_SCOPE_BEGIN|[3]|filter|String|false|false
14:48:13.161 (174399517)|VARIABLE_ASSIGNMENT|[3]|filter|"all"
14:48:13.161 (174423352)|SYSTEM_MODE_ENTER|false
14:48:13.161 (174429657)|HEAP_ALLOCATE|[4]|Bytes:5
14:48:13.161 (174434796)|STATEMENT_EXECUTE|[3]
14:48:13.161 (174436553)|STATEMENT_EXECUTE|[4]
14:48:13.161 (174464677)|HEAP_ALLOCATE|[4]|Bytes:4
14:48:13.161 (174517421)|VARIABLE_SCOPE_BEGIN|[4]|compensations|List<Compensation__c>|true|false
14:48:13.161 (174529697)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:48:13.161 (174540706)|VARIABLE_ASSIGNMENT|[4]|compensations|[]|0x4f2cd03b
14:48:13.161 (174565334)|STATEMENT_EXECUTE|[5]
14:48:13.161 (174567083)|STATEMENT_EXECUTE|[6]
14:48:13.161 (174570648)|HEAP_ALLOCATE|[6]|Bytes:177
14:48:13.161 (174586743)|HEAP_ALLOCATE|[6]|Bytes:4
14:48:13.161 (174965922)|SOQL_EXECUTE_BEGIN|[6]|Aggregations:0|SELECT Employee__r.Id, Employee__r.Name, Employee__r.birthdate, job_category__c, RecordType.Name, amount__c, location__c, office__c, submitted__c, status__c FROM Compensation__c
14:48:13.161 (189355380)|SOQL_EXECUTE_END|[6]|Rows:10
14:48:13.161 (189393248)|HEAP_ALLOCATE|[6]|Bytes:44
14:48:13.161 (189450306)|HEAP_ALLOCATE|[6]|Bytes:2241
14:48:13.161 (189499285)|HEAP_ALLOCATE|[6]|Bytes:44
14:48:13.161 (189532826)|VARIABLE_ASSIGNMENT|[6]|compensations|"List of size 10 too large to display"|0x22bb71b4
14:48:13.161 (189540233)|STATEMENT_EXECUTE|[17]
14:48:13.161 (189546430)|SYSTEM_MODE_EXIT|false
14:48:13.161 (189560001)|METHOD_EXIT|[23]|01pf4000009OyzM|CompensationController.getCompensations(String)
14:48:13.161 (189574655)|VARIABLE_SCOPE_BEGIN|[23]|all_comp_using_ctrl|List<Compensation__c>|true|false
14:48:13.161 (189586082)|VARIABLE_ASSIGNMENT|[23]|all_comp_using_ctrl|"List of size 10 too large to display"|0x22bb71b4
14:48:13.161 (189591727)|STATEMENT_EXECUTE|[24]
14:48:13.161 (189606911)|METHOD_ENTRY|[24]||System.Test.stopTest()
14:48:13.161 (190743878)|METHOD_EXIT|[24]||System.Test.stopTest()
14:48:13.161 (190752630)|STATEMENT_EXECUTE|[27]
14:48:13.161 (190786604)|VARIABLE_SCOPE_BEGIN|[27]|ctrl_count|Integer|false|false
14:48:13.161 (190797139)|HEAP_ALLOCATE|[27]|Bytes:4
14:48:13.161 (190807024)|VARIABLE_ASSIGNMENT|[27]|ctrl_count|10
14:48:13.161 (190812189)|STATEMENT_EXECUTE|[28]
14:48:13.190 (190850599)|CUMULATIVE_LIMIT_USAGE
14:48:13.190 (190850599)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 1 out of 100
  Number of query rows: 10 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 2 out of 150
  Number of DML rows: 11 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

14:48:13.190 (190850599)|TESTING_LIMITS
14:48:13.190 (190850599)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 1 out of 100
  Number of query rows: 10 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 0 out of 150
  Number of DML rows: 0 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

14:48:13.190 (190850599)|CUMULATIVE_LIMIT_USAGE_END

14:48:13.161 (190892765)|CODE_UNIT_FINISHED|testCompensationController.getCompensationsTest1
14:48:13.161 (191679463)|EXECUTION_FINISHED
14:48:13.209 (209343155)|USER_INFO|[EXTERNAL]|005f4000001iPIc|lrodriguez-onboarding@altimetrik.com|Argentine Time|GMT-03:00
14:48:13.209 (209368608)|EXECUTION_STARTED
14:48:13.209 (209372410)|CODE_UNIT_STARTED|[EXTERNAL]|01pf400000ARf7J|testCompensationController.getCompensationsTest2
14:48:13.209 (209497369)|HEAP_ALLOCATE|[72]|Bytes:3
14:48:13.209 (209523351)|HEAP_ALLOCATE|[77]|Bytes:152
14:48:13.209 (209537815)|HEAP_ALLOCATE|[342]|Bytes:408
14:48:13.209 (209551663)|HEAP_ALLOCATE|[355]|Bytes:408
14:48:13.209 (209569401)|HEAP_ALLOCATE|[467]|Bytes:48
14:48:13.209 (209595000)|HEAP_ALLOCATE|[139]|Bytes:6
14:48:13.209 (209610344)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:138
14:48:13.209 (209620107)|METHOD_ENTRY|[2]|01pf400000ARf7J|testCompensationController.testCompensationController()
14:48:13.209 (209625935)|STATEMENT_EXECUTE|[2]
14:48:13.209 (209629682)|STATEMENT_EXECUTE|[2]
14:48:13.209 (209634147)|METHOD_EXIT|[2]|testCompensationController
14:48:13.209 (209720688)|HEAP_ALLOCATE|[50]|Bytes:5
14:48:13.209 (209741646)|HEAP_ALLOCATE|[56]|Bytes:5
14:48:13.209 (209749368)|HEAP_ALLOCATE|[64]|Bytes:7
14:48:13.209 (209783221)|STATEMENT_EXECUTE|[31]
14:48:13.209 (209785365)|STATEMENT_EXECUTE|[33]
14:48:13.209 (209788382)|HEAP_ALLOCATE|[33]|Bytes:85
14:48:13.209 (209802054)|HEAP_ALLOCATE|[33]|Bytes:4
14:48:13.209 (210029075)|SOQL_EXECUTE_BEGIN|[33]|Aggregations:0|SELECT Id, Name, RecordType.Name FROM Compensation__c WHERE RecordType.Name = 'study'
14:48:13.209 (225126204)|SOQL_EXECUTE_END|[33]|Rows:10
14:48:13.209 (225163395)|HEAP_ALLOCATE|[33]|Bytes:44
14:48:13.209 (225201881)|HEAP_ALLOCATE|[33]|Bytes:941
14:48:13.209 (225271577)|HEAP_ALLOCATE|[33]|Bytes:44
14:48:13.209 (225292687)|VARIABLE_SCOPE_BEGIN|[33]|all_comp|List<Compensation__c>|true|false
14:48:13.209 (225326556)|VARIABLE_ASSIGNMENT|[33]|all_comp|"List of size 10 too large to display"|0x2ee1c546
14:48:13.209 (225334374)|STATEMENT_EXECUTE|[36]
14:48:13.209 (225384954)|VARIABLE_SCOPE_BEGIN|[36]|soql_count|Integer|false|false
14:48:13.209 (225394983)|HEAP_ALLOCATE|[36]|Bytes:4
14:48:13.209 (225404983)|VARIABLE_ASSIGNMENT|[36]|soql_count|10
14:48:13.209 (225409392)|STATEMENT_EXECUTE|[39]
14:48:13.209 (225429132)|HEAP_ALLOCATE|[39]|Bytes:63
14:48:13.209 (225442370)|SYSTEM_METHOD_ENTRY|[1]|Test.Test()
14:48:13.209 (225446870)|STATEMENT_EXECUTE|[1]
14:48:13.209 (225456802)|SYSTEM_METHOD_EXIT|[1]|Test
14:48:13.209 (225467207)|METHOD_ENTRY|[39]||System.Test.startTest()
14:48:13.209 (226979940)|METHOD_EXIT|[39]||System.Test.startTest()
14:48:13.209 (226989571)|STATEMENT_EXECUTE|[40]
14:48:13.209 (226995627)|HEAP_ALLOCATE|[40]|Bytes:5
14:48:13.209 (227011400)|HEAP_ALLOCATE|[40]|Bytes:4
14:48:13.209 (227018641)|METHOD_ENTRY|[1]|01pf4000009OyzM|CompensationController.CompensationController()
14:48:13.209 (227023077)|STATEMENT_EXECUTE|[1]
14:48:13.209 (227026088)|STATEMENT_EXECUTE|[1]
14:48:13.209 (227379814)|SYSTEM_MODE_ENTER|false
14:48:13.209 (227397073)|HEAP_ALLOCATE|[40]|Bytes:5
14:48:13.209 (227405753)|SYSTEM_MODE_EXIT|false
14:48:13.209 (227415157)|METHOD_EXIT|[1]|CompensationController
14:48:13.209 (227425571)|METHOD_ENTRY|[40]|01pf4000009OyzM|CompensationController.getCompensations(String)
14:48:13.209 (227445924)|VARIABLE_SCOPE_BEGIN|[3]|filter|String|false|false
14:48:13.209 (227459224)|VARIABLE_ASSIGNMENT|[3]|filter|"study"
14:48:13.209 (227481162)|SYSTEM_MODE_ENTER|false
14:48:13.209 (227487205)|HEAP_ALLOCATE|[4]|Bytes:5
14:48:13.209 (227492289)|STATEMENT_EXECUTE|[3]
14:48:13.209 (227494199)|STATEMENT_EXECUTE|[4]
14:48:13.209 (227512945)|HEAP_ALLOCATE|[4]|Bytes:4
14:48:13.209 (227534951)|VARIABLE_SCOPE_BEGIN|[4]|compensations|List<Compensation__c>|true|false
